rep16_frac2,dem16_frac2,dem08_frac2,dem12_frac2,rep08_frac2,rep12_frac2,LessThanHighSchool,AtLeastHighSchoolDiploma,AtLeastBachelorsDegree,MedianEarnings2010dollars,PovertyRatebelowfederalpovertythreshold,Managementprofessionalandrelatedoccupations,Serviceoccupations,Salesandofficeoccupations,Farmingfishingandforestryoccupations,Constructionextractionmaintenanceandrepairoccupations,Productiontransportationandmaterialmovingoccupations,Uninsured,Unemployment
0.802598608,0.197401392,0.284446961,0.222147587,0.715553039,0.777852413,21,79,17.6,27462.73715,11.05,29.85,16.8,22.4,1.55,12.6,16.7,0.237,0.048
0.758393285,0.241606715,0.388135593,0.318804483,0.611864407,0.681195517,19,81,15.2,22956.11556,14.6,33.05,18.45,13.3,5.6,15.35,14.2,0.25,0.052
0.772012579,0.227987421,0.290373906,0.265670203,0.709626094,0.734329798,25.4,74.6,17.1,22674.62476,23.25,29.3,13.6,23.95,9.85,10.7,12.7,0.268,0.068
0.772177419,0.227822581,0.377142857,0.286885246,0.622857143,0.713114754,24.2,75.8,15.6,16212.0781,25.6,30.8,23,15.05,11.25,8.5,11.4,0.339,0.057
0.46570542,0.53429458,0.487999444,0.465522161,0.512000556,0.534477839,11.4,88.6,40.4,38464.76254,8.05,44.7,12.45,26.95,0.2,7.05,8.7,0.198,0.061
0.843455744,0.156544256,0.233965673,0.178937336,0.766034327,0.821062664,17.3,82.7,23.6,22051.86572,15,28.9,19.35,20.6,1.65,13.9,15.55,0.245,0.065
0.804050429,0.195949571,0.280978036,0.246798292,0.719021964,0.753201708,21.3,78.7,14,24858.57746,15.7,34.3,14.7,20.15,3.45,13.9,13.55,0.249,0.054
0.46790733,0.53209267,0.593973821,0.603811944,0.406026179,0.396188056,35.7,64.3,8.1,21374.33619,21.45,21.5,23.85,24.3,4.8,13.35,12.15,0.239,0.056
0.867451155,0.132548846,0.161090459,0.133117691,0.838909542,0.866882309,41.8,58.2,12.9,27032.64603,17.05,25.1,15.3,17.85,8.2,18.45,15.05,0.342,0.046
0.617843435,0.382156565,0.4017278,0.363921894,0.598272201,0.636078106,14.1,85.9,26.3,32181.85969,12.9,37.75,16.65,23.45,0.2,10.6,11.25,0.208,0.077
0.845196959,0.154803041,0.216637782,0.180933852,0.783362218,0.819066148,37.1,62.9,8.6,19212.89651,23.5,30.6,15.95,22.35,0.95,16.25,13.9,0.228,0.061
0.8204383,0.1795617,0.212208584,0.166248685,0.787791416,0.833751315,13.6,86.4,26.8,25656.10032,7.45,33.55,15.7,25.05,2.35,13.6,9.8,0.265,0.042
0.942078365,0.057921635,0.093862816,0.077192982,0.906137184,0.922807018,22,78,16.4,29435.60699,11.4,29.6,7.1,18.15,15.6,11.95,17.65,0.258,0.043
0.729044834,0.270955166,0.366418528,0.329435838,0.633581472,0.670564163,16.2,83.8,18,29006.16,12.35,25.45,24.3,20.4,2.25,14.7,12.85,0.21,0.053
0.7450789,0.2549211,0.347108762,0.296512598,0.652891238,0.703487402,32.4,67.6,13.9,20278.47048,20.1,26.8,15.55,21.55,8.3,9.3,18.5,0.31,0.046
0.902835696,0.097164304,0.142751021,0.120889617,0.857248979,0.879110383,20.7,79.3,12.2,22835.77397,16.45,22.95,17.3,25,2.6,15.85,16.4,0.282,0.048
0.774401756,0.225598244,0.308641975,0.256453396,0.691358025,0.743546604,14.8,85.2,19.2,26806.03905,13.4,30.2,17.8,26.2,0.75,10.6,14.5,0.243,0.072
0.71170255,0.28829745,0.310746064,0.301361206,0.689253936,0.698638794,17.6,82.4,20.3,25377.30318,16.25,29.5,17.05,25.7,0.4,11.1,16.25,0.241,0.057
0.763041365,0.236958635,0.327123155,0.275825472,0.672876845,0.724174528,22.8,77.2,11.3,25480.06508,15.5,22.25,22.6,23.25,1.6,12.4,17.9,0.281,0.065
0.665930697,0.334069303,0.343561935,0.322220176,0.656438065,0.677779824,14.9,85.1,24,28349.71873,9.9,33.55,15.65,26.85,0.3,10.35,13.25,0.207,0.058
0.752281617,0.247718383,0.274116813,0.256841864,0.725883187,0.743158136,30,70,14.1,21024.94445,18.5,25.85,17.3,23.55,3.5,9,20.75,0.27,0.065
0.844549763,0.155450237,0.258373206,0.241567913,0.741626794,0.758432088,27.8,72.2,15.2,19836.08349,27.9,33.9,16.75,20.4,9,9,11,0.361,0.08
0.864497878,0.135502122,0.230810377,0.168424052,0.769189623,0.831575948,17.4,82.6,23.4,25093.15873,12.25,28.35,19.45,20.45,4.2,16.25,11.25,0.267,0.054
0.910047344,0.089952657,0.114997604,0.081664099,0.885002396,0.918335901,24,76,20.2,25552.51715,14.55,30.35,10.75,22.8,7.3,13.55,15.3,0.302,0.039
0.828983517,0.171016484,0.237277354,0.204330176,0.762722646,0.795669824,20.6,79.4,14.7,21087.44286,16,31.75,21.1,19.65,1.95,11.5,14.05,0.264,0.051
0.875821082,0.124178918,0.191753481,0.159156598,0.808246519,0.840843402,14.9,85.1,15.4,29982.41461,12.1,28,14.6,25,0.6,16.2,15.5,0.196,0.079
0.435469475,0.564530526,0.508212045,0.500413855,0.491787955,0.499586145,22.4,77.6,27.7,29063.80762,16.75,33.25,16.55,24.85,0.2,12.2,13,0.285,0.068
0.724092563,0.275907438,0.341939207,0.325631547,0.658060793,0.674368454,16.3,83.7,16.2,24643.40095,16.05,25.75,17.2,23.95,0.55,14.25,18.25,0.244,0.069
0.909426014,0.090573986,0.127485977,0.097251586,0.872514024,0.902748414,21.6,78.4,19.8,32121.77556,7.6,44.2,13,20.3,5.5,6.95,9.95,0.237,0.044
0.817122889,0.182877111,0.334930522,0.279716743,0.665069478,0.720283258,22.1,77.9,11.7,19432.80318,19.4,26.75,19.2,23.05,4.05,14.75,12.25,0.269,0.056
0.504585097,0.495414903,0.489607191,0.44646666,0.510392809,0.55353334,11.9,88.1,35,25753.08222,17.1,37.5,17.15,27.35,0.25,9.55,8.2,0.225,0.057
0.889701402,0.110298598,0.138372838,0.12885906,0.861627162,0.87114094,19.3,80.7,16.3,32160.53143,15.5,31.3,11.9,18.55,1.1,15.85,21.4,0.249,0.023
0.806693358,0.193306642,0.275043448,0.223360281,0.724956552,0.776639719,21,79,14.2,23684.01905,17.1,25.6,18.45,24.95,1.3,14.75,14.95,0.285,0.073
0.290462333,0.709537667,0.694694795,0.71077528,0.305305205,0.28922472,39.8,60.2,15.1,17032.88476,35.2,26.25,23.35,26,1.85,11.8,10.7,0.389,0.11
0.798969072,0.201030928,0.291472275,0.231571861,0.708527725,0.768428139,21.9,78.1,15.3,23431.11048,15.65,25.25,17.55,20.95,1.8,16.75,17.65,0.28,0.069
0.821702128,0.178297872,0.236696523,0.211319682,0.763303477,0.788680319,25.9,74.1,18,24506.09175,16.75,28.95,16.55,23.9,2.95,16,11.6,0.257,0.047
0.842281615,0.157718385,0.227240239,0.172703577,0.772759761,0.827296423,13.8,86.2,23.9,28905.54381,11.5,32.9,15.9,24.25,0.8,14.5,11.7,0.237,0.056
0.81017257,0.18982743,0.275157846,0.220169666,0.724842155,0.779830334,21.3,78.7,16.7,24649.67461,15.85,27.65,17,21.2,3.55,9.85,20.75,0.289,0.06
0.75827936,0.24172064,0.311444653,0.278084715,0.688555347,0.721915286,21.5,78.5,13.4,20116.36984,25.7,22.6,24.95,22.9,1.9,11.7,15.9,0.288,0.095
0.789598953,0.210401047,0.265824107,0.246408969,0.734175893,0.753591031,29.2,70.8,10.1,22217.46476,19.2,27.05,21.5,21.95,0.65,15.75,13.15,0.231,0.061
0.608222491,0.391777509,0.484234234,0.445882353,0.515765766,0.554117647,49.5,50.5,10.5,15387.34699,42.25,26.7,18.3,18.35,7.4,15.15,14.1,0.375,0.057
0.79112938,0.20887062,0.294648061,0.240986923,0.705351939,0.759013077,20,80,17,25264.51778,18.65,28.8,15.5,26.1,0.7,13.15,15.65,0.26,0.078
0.891802863,0.108197137,0.152251526,0.133137979,0.847748474,0.866862021,16.5,83.5,13,24287.81842,15.3,25.25,16.75,25.15,0.8,16.4,15.7,0.244,0.055
0.88,0.12,0.202970297,0.143589744,0.797029703,0.856410256,18.4,81.6,12.3,23895.57905,2.55,25.5,17.9,20.8,8.5,12.45,14.85,0.254,0.043
0.904472163,0.095527837,0.156771181,0.105098855,0.843228819,0.894901145,21.1,78.9,10.5,27125.01778,17.55,25.6,16.9,24.45,0.45,16.9,15.65,0.258,0.045
0.825145068,0.174854932,0.258957006,0.215032154,0.741042994,0.784967846,22.8,77.2,16.9,26901.04127,10.85,30.9,15.05,19.4,5.25,13.6,15.85,0.241,0.052
0.803799392,0.196200608,0.288485804,0.255829596,0.711514196,0.744170404,18.4,81.6,14,25194.26794,18.6,26.75,16.8,23.45,2.4,14.9,15.7,0.249,0.099
0.621863799,0.378136201,0.384552178,0.379637619,0.615447823,0.620362381,16.1,83.9,34.3,24171.22191,14.05,38.25,18.5,19.5,7.1,8.15,8.5,0.305,0.055
0.502487329,0.497512671,0.511293611,0.508110568,0.488706389,0.491889432,18.6,81.4,17.8,26326.94381,18.4,30,18.5,24.55,0.35,12.25,14.35,0.241,0.107
0.208232446,0.791767555,0.738938053,0.785153893,0.261061947,0.214846107,31.1,68.9,12.4,17857.9908,12.4,18.15,29.8,14.4,3.15,16.35,18.2,0.28,0.048
0.447227044,0.552772956,0.580756907,0.585392245,0.419243093,0.414607755,29.4,70.6,10.6,20221.16127,23.35,25.55,19.35,27.2,1.6,13.65,12.7,0.228,0.049
0.801683952,0.198316048,0.260338327,0.217953776,0.739661673,0.782046224,18.3,81.7,16.1,29422.87619,10.8,28.4,15.25,24.75,0.45,13.45,17.7,0.261,0.066
0.837391304,0.162608696,0.266620136,0.223396502,0.733379864,0.776603499,30.4,69.6,9.3,23343.74064,12.7,26.4,20.8,20.35,2.15,15.95,14.35,0.264,0.063
0.721179625,0.278820375,0.391459075,0.319277108,0.608540925,0.680722892,34.4,65.6,8.4,21117.85492,19,29.05,21.8,20.15,2.6,12.55,13.85,0.218,0.068
0.742098387,0.257901613,0.319836084,0.27600676,0.680163916,0.72399324,17.3,82.7,17.2,30007.50349,11.7,31.55,14.95,27.8,0.3,11.7,13.75,0.24,0.071
0.811722637,0.188277363,0.217199759,0.173380434,0.782800241,0.826619566,8.9,91.1,35.5,32585.46349,6.45,43.25,15.15,22.2,0.9,11.7,6.75,0.201,0.055
0.459016393,0.540983607,0.534653465,0.493975904,0.465346535,0.506024096,20.1,29.9,8.95,28501.30159,33.65,24.5,4.5,16.75,29.25,23.7,1.3,0.211,0.033
0.859188544,0.140811456,0.224489796,0.164588529,0.775510204,0.835411471,9.4,90.6,19.4,26729.99905,7.1,40.45,12.7,17.1,4.2,7.85,17.7,0.2,0.05
0.791022712,0.208977288,0.249529612,0.200721821,0.750470388,0.799278179,13.8,86.2,27,21634.04476,13.85,32.05,21.95,24.45,0.65,9.85,10.95,0.267,0.055
0.891749869,0.108250131,0.186987425,0.115180467,0.813012575,0.884819533,23.5,76.5,20.3,20831.0108,14.35,27.05,21,19.25,6.25,16.1,10.4,0.33,0.055
0.967532468,0.032467532,0.050314465,0.034722222,0.949685535,0.965277778,4.6,45.4,18.4,32824.56889,0,57.65,10.25,11.65,6.35,5.85,8.25,0.167,0.063
0.671931084,0.328068916,0.411038961,0.37232525,0.588961039,0.62767475,24.6,75.4,14.5,17450.64191,30.15,17.55,30.8,19.95,9.35,12.75,9.6,0.265,0.075
0.480775587,0.519224413,0.536545529,0.539491602,0.463454471,0.460508398,23.9,76.1,20.4,17843.84445,25.45,32.4,22.15,22.15,1.2,11.75,10.35,0.247,0.059
0.813584906,0.186415094,0.271249076,0.222520107,0.728750924,0.777479893,24.5,75.5,12.9,24199.97937,17.1,34.15,19.8,17.05,7.75,12.85,8.45,0.335,0.056
0.802537931,0.197462069,0.288156087,0.245839948,0.711843913,0.754160052,17.6,82.4,17.4,24666.69302,16.65,28.95,18.15,24,0.7,10.7,17.55,0.246,0.09
0.797900263,0.202099738,0.256888889,0.246055227,0.743111111,0.753944773,28.1,71.9,13.8,21441.22127,17.7,23.8,18.3,23.5,8.3,8.65,17.4,0.299,0.077
0.811592357,0.188407643,0.251919513,0.208309859,0.748080487,0.791690141,17.4,82.6,17.3,25103.25302,15.95,24.55,19.2,25.4,1.3,15.75,13.85,0.273,0.069
0.436090226,0.563909774,0.595696489,0.590575275,0.404303511,0.409424725,40.1,59.9,8.1,19782.22953,21.45,19.4,26.45,16.9,4,23.35,9.85,0.28,0.043
0.862498531,0.137501469,0.228987993,0.173638132,0.771012007,0.826361868,23.7,76.3,14,24314.32572,10.65,28.8,13.4,22.2,0.9,13.5,21.15,0.243,0.045
0.784547739,0.215452261,0.316856781,0.265841342,0.683143219,0.734158658,20.9,79.1,14.5,29561.42762,10.6,27.45,12.7,27.1,1.3,14.55,16.9,0.264,0.049
0.875479452,0.124520548,0.20303551,0.154450262,0.79696449,0.845549738,21.3,78.7,12.6,23915.56699,18,22.7,21.7,17.85,2.85,21.8,13.15,0.287,0.067
0.795376893,0.204623107,0.279444004,0.230943396,0.720555996,0.769056604,26.8,73.2,8.8,27141.1273,15.6,23.5,15.8,22.45,0.6,19.6,18,0.273,0.088
0.766777852,0.233222148,0.331270573,0.294557097,0.668729427,0.705442903,25.5,74.5,12,23622.29492,19.6,29.45,19,22.35,1.15,13.95,14.05,0.251,0.061
0.895672334,0.104327666,0.124198718,0.102321582,0.875801282,0.897678418,18.5,81.5,22.5,27363.43619,14.85,32.4,14.75,14.4,7.25,15.8,15.45,0.309,0.035
0.823585581,0.176414419,0.252956795,0.225632212,0.747043205,0.774367788,22.9,77.1,14,19344.47588,15,28.9,21.4,23.25,1.35,12.65,12.4,0.228,0.042
0.819449941,0.180550059,0.236071766,0.19317218,0.763928234,0.80682782,12,88,26,26391.52603,11.45,33.1,15.95,28.65,0.5,11.4,10.35,0.243,0.065
0.93442623,0.06557377,0.151898734,0.142857143,0.848101266,0.857142857,3.85,46.15,8.95,44496.6073,0,58.9,0,5.4,0,12.4,23.3,0.21,0.093
0.701075683,0.298924317,0.314970555,0.29274571,0.685029445,0.70725429,16.6,83.4,27.5,21080.89143,18.95,31.65,19.2,28.6,0.95,8.85,10.75,0.234,0.055
0.793227296,0.206772704,0.298571429,0.260154242,0.701428571,0.739845758,25.8,74.2,15.9,21464.64127,16.6,24.2,23.15,22.8,9.8,9,11.05,0.263,0.068
0.841374752,0.158625248,0.243396857,0.181664411,0.756603143,0.818335589,25.2,74.8,20.4,18005.17746,23.1,29.95,22.75,20.55,2.35,7.95,16.45,0.277,0.053
0.640780439,0.359219561,0.379519749,0.349117491,0.620480251,0.650882509,19.7,80.3,20.6,22122.09715,20.6,30.65,17.9,26.6,0.4,10.05,14.35,0.245,0.065
0.91902834,0.08097166,0.248120301,0.134538153,0.751879699,0.865461847,21.3,78.7,10.5,16867.15715,6.3,31.3,20.1,8.1,8.55,23.35,8.6,0.245,0.026
0.791725768,0.208274232,0.283874164,0.242052566,0.716125836,0.757947434,21.8,78.2,11.5,22878.59334,20.7,23.65,21.5,24.9,6.65,14.15,9.15,0.31,0.069
0.719689622,0.280310378,0.390406079,0.35359508,0.609593921,0.64640492,23.1,76.9,11.2,23122.80032,21.3,19.1,18.8,23.95,1.95,14.45,21.75,0.26,0.079
0.845258871,0.154741129,0.184380505,0.153465347,0.815619495,0.846534654,29.1,70.9,12.6,25031.52286,7.55,35.5,15.5,18.1,6.4,14.75,9.75,0.272,0.043
0.824290692,0.175709308,0.261244019,0.195372751,0.738755981,0.804627249,20.1,79.9,28.9,20045.46603,15.75,38.15,13.15,30.8,5.15,9.4,3.3,0.271,0.043
0.708188456,0.291811544,0.361710794,0.331114809,0.638289206,0.668885191,23.4,76.6,14.1,23238.71556,21.75,26.15,18.4,20.5,2.85,15.3,16.85,0.278,0.099
0.213123439,0.786876561,0.786936523,0.792724843,0.213063478,0.207275158,44.8,55.2,13.7,16361.99619,31.9,22.15,24.25,25.6,1.1,10.55,16.4,0.351,0.126
0.722748531,0.277251469,0.329365841,0.301582298,0.670634159,0.698417702,21.7,78.3,19.3,25312.07238,15.85,32.95,16.55,23.8,1.45,13.25,12,0.254,0.064
0.816546763,0.183453237,0.292949355,0.204545455,0.707050646,0.795454546,19.9,80.1,13.9,18663.46318,19.5,27.85,26.85,18.45,0.85,15.55,10.55,0.343,0.061
0.786879652,0.213120348,0.211381582,0.188425242,0.788618418,0.811574758,18.8,81.2,23.9,29070.76445,12.65,31.7,16.1,26.9,0.4,14.1,10.75,0.237,0.035
0.756382725,0.243617275,0.368478392,0.324750524,0.631521608,0.675249476,18.5,81.5,13.5,22497.38318,17.65,26.75,16.65,23.35,2.65,13.2,17.4,0.249,0.079
0.889548152,0.110451849,0.185030219,0.129106895,0.814969782,0.870893105,22.8,77.2,18.7,20528.4054,15.75,32.6,19.75,20.85,6.5,9.5,10.8,0.311,0.051
0.834505392,0.165494609,0.244064973,0.234524847,0.755935027,0.765475153,26.6,73.4,9.4,25236.41683,15.45,28.75,19.5,25.4,0.8,13.9,11.6,0.222,0.064
0.894780644,0.105219356,0.203647029,0.145596869,0.796352971,0.854403131,18.8,81.2,16.7,23768.01461,13.05,26.15,18,22.85,0.85,15.95,16.15,0.272,0.049
0.766531246,0.233468755,0.23439366,0.192639667,0.76560634,0.807360333,14.1,85.9,29.7,32735.04349,10.95,36.5,14.5,25.9,0.25,11.5,11.35,0.219,0.06
0.78382643,0.21617357,0.207770583,0.195458232,0.792229417,0.804541768,30.5,69.5,13.7,23623.27016,13.05,22.45,15.35,19.45,2.8,12.6,27.3,0.306,0.041
0.70727198,0.29272802,0.394206791,0.36502947,0.605793209,0.634970531,17.7,82.3,17.3,26505.12603,18.25,28.15,17.3,22.5,1.2,11,19.85,0.241,0.092
0.934533552,0.065466448,0.113752122,0.092748735,0.886247878,0.907251265,15.3,84.7,18.5,21564.55556,24.75,37.5,11,17.25,10,12.6,11.65,0.294,0.054
0.683771381,0.316228619,0.361440076,0.31706719,0.638559924,0.68293281,19.5,80.5,24,17264.27207,23.6,29.95,19.45,23.6,2.25,10.3,14.45,0.279,0.063
0.749843574,0.250156426,0.333127699,0.286240705,0.666872301,0.713759295,23.5,76.5,15.7,21784.03492,19.9,26.1,16.35,24.2,1.1,11.35,20.9,0.274,0.077
0.751713633,0.248286367,0.336925149,0.289687338,0.663074851,0.710312662,22.3,77.7,8.6,22377.57397,15.1,22.25,19.3,20.8,2.7,20.5,14.5,0.242,0.118
0.775327511,0.224672489,0.303835398,0.270342374,0.696164603,0.729657626,22.6,77.4,17.1,20207.40953,19.35,28.05,18.3,23.6,1.85,12.65,15.55,0.247,0.056
0.50802557,0.49197443,0.477672652,0.483142984,0.522327348,0.516857016,21.8,78.2,19.9,23833.14159,19.4,30.45,19.5,25.5,0.5,12.8,11.25,0.244,0.062
0.905582357,0.094417643,0.078539108,0.08512786,0.921460892,0.91487214,29.3,70.7,17.9,25495.82,17.45,26.9,15.05,18.1,2.3,19.1,18.5,0.315,0.033
0.915948276,0.084051724,0.11147541,0.082462253,0.88852459,0.917537747,17.7,82.3,29.8,26239.87842,16,37.8,25.7,15.7,8.6,7.95,4.2,0.205,0.044
0.816211697,0.183788303,0.262253473,0.225419346,0.737746527,0.774580654,14.2,85.8,12.5,29045.15937,14.4,27.5,14.65,23.1,0.15,16.5,18.1,0.217,0.098
0.828663576,0.171336424,0.255966404,0.196762277,0.744033596,0.803237723,23.2,76.8,13.7,24566.92921,14,23.35,21.75,20.65,1.45,14.35,18.45,0.275,0.062
0.821498055,0.178501946,0.254327301,0.217596693,0.745672699,0.782403307,18.5,81.5,11.4,28160.08222,13.55,24.5,13.95,19.1,0.85,20.05,21.6,0.222,0.056
0.847905482,0.152094518,0.221206504,0.166744522,0.778793496,0.833255478,14.6,85.4,22.4,32111.67302,10.2,33.1,13.65,27.4,0.5,12.45,12.85,0.213,0.061
0.692642262,0.307357738,0.194956616,0.208267717,0.805043384,0.791732284,35,65,15.7,24744.43492,18.8,26.65,16,13,10.3,8.3,25.6,0.314,0.048
0.613602392,0.386397608,0.373104146,0.38776505,0.626895854,0.61223495,34.9,65.1,11.3,23653.49334,18.45,20.9,26.05,17.8,4.7,18.35,12.2,0.285,0.045
0.788697716,0.211302284,0.312108612,0.256682515,0.687891388,0.743317486,25.1,74.9,10.6,21819.9781,22.2,23,22.9,20.95,1.35,19.3,12.55,0.29,0.083
0.719016188,0.280983812,0.300976431,0.273613884,0.699023569,0.726386116,24.6,75.4,15,21974.60762,22.25,23.3,21.3,24.9,0.55,13,16.95,0.294,0.056
0.309004739,0.690995261,0.719126939,0.717805151,0.280873062,0.282194849,46.3,53.7,17.8,17787.73619,26.8,28.25,26.1,24.1,9.1,8.65,3.85,0.373,0.124
0.863596298,0.136403702,0.249880782,0.188366337,0.750119218,0.811633663,19.2,80.8,12.1,22699.93746,13.2,26.5,14.3,22.95,0.85,21.5,13.8,0.286,0.073
0.838743982,0.161256018,0.184145013,0.154505212,0.815854987,0.845494788,8.7,91.3,30.1,29005.05746,9.4,34.9,16,28.25,0.5,9.15,11.2,0.187,0.042
0.809360731,0.190639269,0.19858871,0.189448441,0.80141129,0.810551559,31.5,68.5,10,32938.01016,9.4,21.4,11.65,18.35,3.65,22.8,22.15,0.304,0.024
0.840632603,0.159367397,0.232486051,0.183079974,0.767513949,0.816920026,22.4,77.6,19.4,15977.61619,23.6,26.15,24,20.45,5.2,16.8,7.4,0.348,0.072
0.773659306,0.226340694,0.3078,0.294573643,0.6922,0.705426357,27.5,72.5,8.6,22969.53365,17.35,25.5,17.9,19.05,2.5,11.8,23.25,0.254,0.104
0.460663199,0.539336801,0.526384792,0.582131551,0.473615208,0.417868449,47.2,52.8,7.6,19041.35111,28.3,23.05,29.65,18.7,2.8,14.4,11.45,0.273,0.096
0.63896648,0.36103352,0.426938523,0.375046975,0.573061477,0.624953025,27.3,72.7,11.2,18723.35842,15.25,25.5,23.65,24.75,1.85,14.25,10.05,0.225,0.046
0.963235294,0.036764706,0.079150579,0.065868263,0.920849421,0.934131737,8.1,91.9,34.1,25062.40349,13.65,45.6,16.05,19.55,4.3,7.6,6.9,0.196,0.039
0.679237041,0.320762959,0.401953419,0.387695718,0.598046582,0.612304282,23.4,76.6,15.8,22366.37715,21.25,27.3,21.65,22.7,2.3,12.25,13.85,0.268,0.077
0.746693313,0.253306687,0.267111223,0.230465757,0.732888777,0.769534244,8.7,91.3,35.6,40106.34095,5.25,42.65,13.05,27.25,0.25,9.15,7.65,0.183,0.062
0.877606282,0.122393718,0.187597707,0.143251449,0.812402293,0.856748551,22.9,77.1,16.4,24877.74032,20.45,27.2,18.15,24.7,3.2,10.85,15.95,0.262,0.062
0.788554541,0.211445459,0.267486178,0.242231293,0.732513823,0.757768708,20.6,79.4,14.8,25000.63969,12.9,25.35,16.1,23.95,1.15,15.05,18.4,0.266,0.062
0.866695614,0.133304386,0.223166183,0.177988531,0.776833817,0.822011469,22.5,77.5,12.2,25508.20413,17,25.2,20.3,16.6,3.7,16.25,17.95,0.241,0.153
0.742840941,0.257159059,0.361852861,0.325778263,0.638147139,0.674221737,28.6,71.4,11.9,23492.10826,26.8,23.5,17.9,19.7,3.05,14.85,21.05,0.264,0.105
0.798294328,0.201705672,0.306695221,0.25323106,0.693304779,0.74676894,23,77,9.6,25671.75207,19.2,24.85,17.95,23.6,0.65,16.5,16.45,0.286,0.08
0.624321859,0.375678141,0.416502023,0.395549066,0.583497977,0.604450934,23.7,76.3,15.1,23955.77937,15.7,28.45,20.5,23,1.15,13.45,13.45,0.231,0.076
0.873597929,0.126402071,0.200576606,0.14497307,0.799423394,0.85502693,18.6,81.4,18.1,21766.78476,24,27.7,16.35,19.75,3.9,10.15,22.2,0.302,0.078
0.796692607,0.203307393,0.250386399,0.219246032,0.749613601,0.780753968,21.5,78.5,17.4,27714.30826,14.55,39.35,15.1,12.2,2.15,19.7,11.45,0.277,0.044
0.857281932,0.142718069,0.197746274,0.168883515,0.802253726,0.831116485,25.8,74.2,16.3,22949.08572,16.45,29.5,14.35,19.7,0.6,20.7,15.25,0.247,0.043
0.930452397,0.069547603,0.139410188,0.09710897,0.860589812,0.90289103,13.2,86.8,27.6,26080.29302,12.95,33.1,16.65,18.2,3.6,18.05,10.4,0.268,0.029
0.803203405,0.196796595,0.277620397,0.252363874,0.722379603,0.747636127,24.6,75.4,13.5,22249.05556,25.3,25.7,12.65,20.75,4.35,15.7,20.85,0.303,0.065
0.893687708,0.106312292,0.1256182,0.117589893,0.8743818,0.882410107,25.6,74.4,19.1,25584.26095,15.25,32.25,16.45,14.6,16.65,5.4,14.65,0.341,0.046
0.725999579,0.274000421,0.300660221,0.272329191,0.699339779,0.727670809,15.8,84.2,24.5,24453.08984,15.45,31.85,18.25,25.65,0.7,9.35,14.25,0.248,0.07
0.855846236,0.144153764,0.22986191,0.175947187,0.77013809,0.824052813,12.6,87.4,28.4,31191.17556,13.35,40.8,20.15,16.65,0,11.45,11.05,0.237,0.06
0.193475227,0.806524773,0.847225067,0.868976031,0.152774933,0.131023969,52.1,47.9,9.8,14206.17873,38.9,23.6,27.05,23.1,2.1,13,11.15,0.346,0.15
0.897071872,0.102928128,0.179113019,0.141075141,0.820886981,0.858924859,17.8,82.2,12.2,20418.99556,20.35,22.95,16.7,26.65,1.8,16.75,15.2,0.291,0.057
0.886914378,0.113085622,0.157212318,0.063265306,0.842787682,0.936734694,22.5,77.5,22.7,31486.28381,19.4,34.15,16.05,12.25,6.2,17.6,13.75,0.253,0.03
0.804347826,0.195652174,0.282191781,0.23988006,0.717808219,0.76011994,14.5,85.5,22.4,25039.60826,13.25,44.3,12.75,18.6,4.15,11.2,9,0.268,0.039
0.774495677,0.225504323,0.242675159,0.249492901,0.757324841,0.750507099,30.6,69.4,11.8,26603.79778,12.2,29.3,15.8,18.05,1,17.9,18.05,0.293,0.032
0.783403657,0.216596343,0.325721154,0.259176365,0.674278846,0.740823635,24.1,75.9,14.6,22358.18095,16.9,29.6,19.95,18.15,7.5,9.2,15.65,0.268,0.057
0.545513221,0.454486779,0.441007541,0.420390006,0.55899246,0.579609994,16.2,83.8,28.7,31082.31207,13.25,34.4,14.6,27.8,0.1,9.85,13.25,0.235,0.066
0.767532798,0.232467202,0.269959793,0.228583486,0.730040207,0.771416514,15.9,84.1,24.2,22991.28381,16.65,31.8,20.95,25.85,0.4,10.45,10.55,0.216,0.053
0.672131148,0.327868853,0.365422397,0.339483395,0.634577603,0.660516605,19.6,80.4,20.7,24039.67238,15.35,36.5,16.65,19.55,6.35,11.65,9.25,0.295,0.063
0.753344968,0.246655032,0.323860968,0.289265228,0.676139032,0.710734772,31.9,68.1,14.3,22093.27365,19.25,29.65,17.8,22.8,4.4,11.7,13.65,0.28,0.066
0.894868586,0.105131414,0.19832736,0.13473424,0.80167264,0.86526576,21.6,78.4,16.7,23957.95651,14.25,23.85,18.65,20.55,11.55,13.65,11.85,0.332,0.045
0.716202617,0.283797383,0.342854028,0.303252405,0.657145972,0.696747595,27.1,72.9,13.7,21893.81746,16.85,21.75,15.85,21.15,1.6,11.2,28.4,0.309,0.071
0.750171266,0.249828734,0.289667705,0.256939069,0.710332295,0.743060931,18.8,81.2,21.6,22356.23111,16.55,28.95,20.3,27.5,0.85,11.65,10.8,0.254,0.053
0.292573143,0.707426857,0.64966317,0.624196922,0.35033683,0.375803078,13.7,86.3,43.5,30669.88762,15.7,43.45,15.9,23.85,0.1,10.05,6.7,0.224,0.057
0.804107961,0.195892039,0.319767442,0.262396358,0.680232558,0.737603642,19.1,80.9,11.2,23950.02064,18.4,22.2,26.85,21.05,4.25,10.4,15.2,0.276,0.079
0.841534931,0.158465069,0.277336748,0.220110847,0.722663252,0.779889153,17.1,82.9,12.2,24400.80159,19.05,29.85,18.1,17.25,2,14.55,18.1,0.245,0.1
